ChangeID,timestamp,record_id,column_changed,old_value,new_value,feedback_source,notes,changed_by,RuleAction
1,2025-06-04T13:25:07.903063,NYC_GOID_000000,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
2,2025-06-04T13:25:07.903105,NYC_GOID_000001,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
3,2025-06-04T13:25:07.903300,NYC_GOID_000003,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
4,2025-06-04T13:25:07.903616,NYC_GOID_000005,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
5,2025-06-04T13:25:07.903644,NYC_GOID_000006,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
6,2025-06-04T13:25:07.903669,NYC_GOID_000007,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
7,2025-06-04T13:25:07.903692,NYC_GOID_000008,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
8,2025-06-04T13:25:07.903714,NYC_GOID_000009,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
9,2025-06-04T13:25:07.903736,NYC_GOID_000010,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
10,2025-06-04T13:25:07.903758,NYC_GOID_000011,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
11,2025-06-04T13:25:07.903780,NYC_GOID_000012,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
12,2025-06-04T13:25:07.903801,NYC_GOID_000014,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
13,2025-06-04T13:25:07.903823,NYC_GOID_000015,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
14,2025-06-04T13:25:07.903845,NYC_GOID_000016,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
15,2025-06-04T13:25:07.903866,NYC_GOID_000017,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
16,2025-06-04T13:25:07.903888,NYC_GOID_000018,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
17,2025-06-04T13:25:07.903909,NYC_GOID_000019,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
18,2025-06-04T13:25:07.904173,NYC_GOID_000024,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
19,2025-06-04T13:25:07.904274,NYC_GOID_000026,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
20,2025-06-04T13:25:07.904298,NYC_GOID_000027,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
21,2025-06-04T13:25:07.904321,NYC_GOID_000028,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
22,2025-06-04T13:25:07.904344,NYC_GOID_000029,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
23,2025-06-04T13:25:07.904366,NYC_GOID_000030,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
24,2025-06-04T13:25:07.904387,NYC_GOID_000034,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
25,2025-06-04T13:25:07.904409,NYC_GOID_000035,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
26,2025-06-04T13:25:07.904430,NYC_GOID_000036,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
27,2025-06-04T13:25:07.904694,NYC_GOID_000041,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
28,2025-06-04T13:25:07.904794,NYC_GOID_000043,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
29,2025-06-04T13:25:07.904819,NYC_GOID_000044,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
30,2025-06-04T13:25:07.904842,NYC_GOID_000045,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
31,2025-06-04T13:25:07.904940,NYC_GOID_000048,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
32,2025-06-04T13:25:07.905063,NYC_GOID_000051,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
33,2025-06-04T13:25:07.905238,NYC_GOID_000054,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
34,2025-06-04T13:25:07.905262,NYC_GOID_000056,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
35,2025-06-04T13:25:07.905286,NYC_GOID_000057,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
36,2025-06-04T13:25:07.905308,NYC_GOID_000058,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
37,2025-06-04T13:25:07.905330,NYC_GOID_000059,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
38,2025-06-04T13:25:07.905351,NYC_GOID_000060,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
39,2025-06-04T13:25:07.905372,NYC_GOID_000061,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
40,2025-06-04T13:25:07.905396,NYC_GOID_000062,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
41,2025-06-04T13:25:07.905417,NYC_GOID_000063,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
42,2025-06-04T13:25:07.905439,NYC_GOID_000064,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
43,2025-06-04T13:25:07.905460,NYC_GOID_000065,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
44,2025-06-04T13:25:07.905481,NYC_GOID_000066,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
45,2025-06-04T13:25:07.905502,NYC_GOID_000067,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
46,2025-06-04T13:25:07.905524,NYC_GOID_000068,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_SupplementalFinal,name_parse_review_needed
