ChangeID,timestamp,record_id,column_changed,old_value,new_value,feedback_source,notes,changed_by,RuleAction
94,2025-06-11T14:02:29.984095,NYC_GOID_000103,PrincipalOfficerFullName,,Nancy G. Chaffetz,System_NameParseRule,Parsed from: 'Nancy G. Chaffetz',v3_0_pipeline_run,NAME_PARSE_SUCCESS
95,2025-06-11T14:02:29.984128,NYC_GOID_000103,PrincipalOfficerGivenName,,Nancy,System_NameParseRule,Parsed from: 'Nancy G. Chaffetz',v3_0_pipeline_run,NAME_PARSE_SUCCESS
96,2025-06-11T14:02:29.984157,NYC_GOID_000103,PrincipalOfficerMiddleNameOrInitial,,G.,System_NameParseRule,Parsed from: 'Nancy G. Chaffetz',v3_0_pipeline_run,NAME_PARSE_SUCCESS
97,2025-06-11T14:02:29.984185,NYC_GOID_000103,PrincipalOfficerFamilyName,,Chaffetz,System_NameParseRule,Parsed from: 'Nancy G. Chaffetz',v3_0_pipeline_run,NAME_PARSE_SUCCESS
98,2025-06-11T14:02:29.984258,NYC_GOID_000105,PrincipalOfficerFullName,,Jonathan Darche,System_NameParseRule,Parsed from: 'Jonathan Darche',v3_0_pipeline_run,NAME_PARSE_SUCCESS
99,2025-06-11T14:02:29.984288,NYC_GOID_000105,PrincipalOfficerGivenName,,Jonathan,System_NameParseRule,Parsed from: 'Jonathan Darche',v3_0_pipeline_run,NAME_PARSE_SUCCESS
100,2025-06-11T14:02:29.984316,NYC_GOID_000105,PrincipalOfficerFamilyName,,Darche,System_NameParseRule,Parsed from: 'Jonathan Darche',v3_0_pipeline_run,NAME_PARSE_SUCCESS
101,2025-06-11T14:02:29.984456,NYC_GOID_000109,PrincipalOfficerFullName,,Kathy Hirata Chin,System_NameParseRule,Parsed from: 'Kathy Hirata Chin',v3_0_pipeline_run,NAME_PARSE_SUCCESS
102,2025-06-11T14:02:29.984489,NYC_GOID_000109,PrincipalOfficerGivenName,,Kathy,System_NameParseRule,Parsed from: 'Kathy Hirata Chin',v3_0_pipeline_run,NAME_PARSE_SUCCESS
103,2025-06-11T14:02:29.984518,NYC_GOID_000109,PrincipalOfficerMiddleNameOrInitial,,Hirata,System_NameParseRule,Parsed from: 'Kathy Hirata Chin',v3_0_pipeline_run,NAME_PARSE_SUCCESS
104,2025-06-11T14:02:29.984546,NYC_GOID_000109,PrincipalOfficerFamilyName,,Chin,System_NameParseRule,Parsed from: 'Kathy Hirata Chin',v3_0_pipeline_run,NAME_PARSE_SUCCESS
105,2025-06-11T14:02:29.984635,NYC_GOID_000111,PrincipalOfficerFullName,,Jacqueline Ebanks,System_NameParseRule,Parsed from: 'Jacqueline Ebanks',v3_0_pipeline_run,NAME_PARSE_SUCCESS
106,2025-06-11T14:02:29.984668,NYC_GOID_000111,PrincipalOfficerGivenName,,Jacqueline,System_NameParseRule,Parsed from: 'Jacqueline Ebanks',v3_0_pipeline_run,NAME_PARSE_SUCCESS
107,2025-06-11T14:02:29.984698,NYC_GOID_000111,PrincipalOfficerFamilyName,,Ebanks,System_NameParseRule,Parsed from: 'Jacqueline Ebanks',v3_0_pipeline_run,NAME_PARSE_SUCCESS
108,2025-06-11T14:02:29.984787,NYC_GOID_000113,PrincipalOfficerFullName,,Linda Tigani,System_NameParseRule,Parsed from: 'Linda Tigani',v3_0_pipeline_run,NAME_PARSE_SUCCESS
109,2025-06-11T14:02:29.984819,NYC_GOID_000113,PrincipalOfficerGivenName,,Linda,System_NameParseRule,Parsed from: 'Linda Tigani',v3_0_pipeline_run,NAME_PARSE_SUCCESS
110,2025-06-11T14:02:29.984848,NYC_GOID_000113,PrincipalOfficerFamilyName,,Tigani,System_NameParseRule,Parsed from: 'Linda Tigani',v3_0_pipeline_run,NAME_PARSE_SUCCESS
111,2025-06-11T14:02:29.984976,NYC_GOID_000117,PrincipalOfficerFullName,,Fred Kreizman,System_NameParseRule,Parsed from: 'Fred Kreizman',v3_0_pipeline_run,NAME_PARSE_SUCCESS
112,2025-06-11T14:02:29.985010,NYC_GOID_000117,PrincipalOfficerGivenName,,Fred,System_NameParseRule,Parsed from: 'Fred Kreizman',v3_0_pipeline_run,NAME_PARSE_SUCCESS
113,2025-06-11T14:02:29.985038,NYC_GOID_000117,PrincipalOfficerFamilyName,,Kreizman,System_NameParseRule,Parsed from: 'Fred Kreizman',v3_0_pipeline_run,NAME_PARSE_SUCCESS
114,2025-06-11T14:02:29.985197,NYC_GOID_000123,PrincipalOfficerFullName,,Brad Lander,System_NameParseRule,Parsed from: 'Brad Lander',v3_0_pipeline_run,NAME_PARSE_SUCCESS
115,2025-06-11T14:02:29.985231,NYC_GOID_000123,PrincipalOfficerGivenName,,Brad,System_NameParseRule,Parsed from: 'Brad Lander',v3_0_pipeline_run,NAME_PARSE_SUCCESS
116,2025-06-11T14:02:29.985285,NYC_GOID_000123,PrincipalOfficerFamilyName,,Lander,System_NameParseRule,Parsed from: 'Brad Lander',v3_0_pipeline_run,NAME_PARSE_SUCCESS
117,2025-06-11T14:02:29.985393,NYC_GOID_000124,PrincipalOfficerFullName,,Carolyn Miller,System_NameParseRule,Parsed from: 'Carolyn Miller',v3_0_pipeline_run,NAME_PARSE_SUCCESS
118,2025-06-11T14:02:29.985430,NYC_GOID_000124,PrincipalOfficerGivenName,,Carolyn,System_NameParseRule,Parsed from: 'Carolyn Miller',v3_0_pipeline_run,NAME_PARSE_SUCCESS
119,2025-06-11T14:02:29.985460,NYC_GOID_000124,PrincipalOfficerFamilyName,,Miller,System_NameParseRule,Parsed from: 'Carolyn Miller',v3_0_pipeline_run,NAME_PARSE_SUCCESS
120,2025-06-11T14:02:29.985594,NYC_GOID_000128,PrincipalOfficerFullName,,Allison Stoddart,System_NameParseRule,Parsed from: 'Allison Stoddart',v3_0_pipeline_run,NAME_PARSE_SUCCESS
121,2025-06-11T14:02:29.985628,NYC_GOID_000128,PrincipalOfficerGivenName,,Allison,System_NameParseRule,Parsed from: 'Allison Stoddart',v3_0_pipeline_run,NAME_PARSE_SUCCESS
122,2025-06-11T14:02:29.985658,NYC_GOID_000128,PrincipalOfficerFamilyName,,Stoddart,System_NameParseRule,Parsed from: 'Allison Stoddart',v3_0_pipeline_run,NAME_PARSE_SUCCESS
123,2025-06-11T14:02:29.985786,NYC_GOID_000134,PrincipalOfficerFullName,,Laura Wood,System_NameParseRule,Parsed from: 'Laura Wood',v3_0_pipeline_run,NAME_PARSE_SUCCESS
124,2025-06-11T14:02:29.985820,NYC_GOID_000134,PrincipalOfficerGivenName,,Laura,System_NameParseRule,Parsed from: 'Laura Wood',v3_0_pipeline_run,NAME_PARSE_SUCCESS
125,2025-06-11T14:02:29.985850,NYC_GOID_000134,PrincipalOfficerFamilyName,,Wood,System_NameParseRule,Parsed from: 'Laura Wood',v3_0_pipeline_run,NAME_PARSE_SUCCESS
126,2025-06-11T14:02:29.985921,NYC_GOID_000135,PrincipalOfficerFullName,,Lorraine Cortés-Vázquez,System_NameParseRule,Parsed from: 'Lorraine Cortés-Vázquez',v3_0_pipeline_run,NAME_PARSE_SUCCESS
127,2025-06-11T14:02:29.985952,NYC_GOID_000135,PrincipalOfficerGivenName,,Lorraine,System_NameParseRule,Parsed from: 'Lorraine Cortés-Vázquez',v3_0_pipeline_run,NAME_PARSE_SUCCESS
128,2025-06-11T14:02:29.985992,NYC_GOID_000135,PrincipalOfficerFamilyName,,Cortés-Vázquez,System_NameParseRule,Parsed from: 'Lorraine Cortés-Vázquez',v3_0_pipeline_run,NAME_PARSE_SUCCESS
129,2025-06-11T14:02:29.986060,NYC_GOID_000136,PrincipalOfficerFullName,,Jimmy Oddo,System_NameParseRule,Parsed from: 'Jimmy Oddo',v3_0_pipeline_run,NAME_PARSE_SUCCESS
130,2025-06-11T14:02:29.986092,NYC_GOID_000136,PrincipalOfficerGivenName,,Jimmy,System_NameParseRule,Parsed from: 'Jimmy Oddo',v3_0_pipeline_run,NAME_PARSE_SUCCESS
131,2025-06-11T14:02:29.986120,NYC_GOID_000136,PrincipalOfficerFamilyName,,Oddo,System_NameParseRule,Parsed from: 'Jimmy Oddo',v3_0_pipeline_run,NAME_PARSE_SUCCESS
132,2025-06-11T14:02:29.986187,NYC_GOID_000137,PrincipalOfficerFullName,,Daniel Garodnick,System_NameParseRule,Parsed from: 'Daniel Garodnick',v3_0_pipeline_run,NAME_PARSE_SUCCESS
133,2025-06-11T14:02:29.986219,NYC_GOID_000137,PrincipalOfficerGivenName,,Daniel,System_NameParseRule,Parsed from: 'Daniel Garodnick',v3_0_pipeline_run,NAME_PARSE_SUCCESS
134,2025-06-11T14:02:29.986246,NYC_GOID_000137,PrincipalOfficerFamilyName,,Garodnick,System_NameParseRule,Parsed from: 'Daniel Garodnick',v3_0_pipeline_run,NAME_PARSE_SUCCESS
135,2025-06-11T14:02:29.986312,NYC_GOID_000138,PrincipalOfficerFullName,,Louis Molina,System_NameParseRule,Parsed from: 'Louis Molina',v3_0_pipeline_run,NAME_PARSE_SUCCESS
136,2025-06-11T14:02:29.986342,NYC_GOID_000138,PrincipalOfficerGivenName,,Louis,System_NameParseRule,Parsed from: 'Louis Molina',v3_0_pipeline_run,NAME_PARSE_SUCCESS
137,2025-06-11T14:02:29.986368,NYC_GOID_000138,PrincipalOfficerFamilyName,,Molina,System_NameParseRule,Parsed from: 'Louis Molina',v3_0_pipeline_run,NAME_PARSE_SUCCESS
138,2025-06-11T14:02:29.986463,NYC_GOID_000139,PrincipalOfficerFullName,,Vilda Vera Mayuga,System_NameParseRule,Parsed from: 'Vilda Vera Mayuga',v3_0_pipeline_run,NAME_PARSE_SUCCESS
139,2025-06-11T14:02:29.986494,NYC_GOID_000139,PrincipalOfficerGivenName,,Vilda,System_NameParseRule,Parsed from: 'Vilda Vera Mayuga',v3_0_pipeline_run,NAME_PARSE_SUCCESS
140,2025-06-11T14:02:29.986521,NYC_GOID_000139,PrincipalOfficerMiddleNameOrInitial,,Vera,System_NameParseRule,Parsed from: 'Vilda Vera Mayuga',v3_0_pipeline_run,NAME_PARSE_SUCCESS
141,2025-06-11T14:02:29.986548,NYC_GOID_000139,PrincipalOfficerFamilyName,,Mayuga,System_NameParseRule,Parsed from: 'Vilda Vera Mayuga',v3_0_pipeline_run,NAME_PARSE_SUCCESS
142,2025-06-11T14:02:29.986617,NYC_GOID_000140,PrincipalOfficerFullName,,Lynelle Maginley-Liddie,System_NameParseRule,Parsed from: 'Lynelle Maginley-Liddie',v3_0_pipeline_run,NAME_PARSE_SUCCESS
143,2025-06-11T14:02:29.986645,NYC_GOID_000140,PrincipalOfficerGivenName,,Lynelle,System_NameParseRule,Parsed from: 'Lynelle Maginley-Liddie',v3_0_pipeline_run,NAME_PARSE_SUCCESS
144,2025-06-11T14:02:29.986671,NYC_GOID_000140,PrincipalOfficerFamilyName,,Maginley-Liddie,System_NameParseRule,Parsed from: 'Lynelle Maginley-Liddie',v3_0_pipeline_run,NAME_PARSE_SUCCESS
145,2025-06-11T14:02:29.986744,NYC_GOID_000141,PrincipalOfficerFullName,,Laurie Cumbo,System_NameParseRule,Parsed from: 'Laurie Cumbo',v3_0_pipeline_run,NAME_PARSE_SUCCESS
146,2025-06-11T14:02:29.986776,NYC_GOID_000141,PrincipalOfficerGivenName,,Laurie,System_NameParseRule,Parsed from: 'Laurie Cumbo',v3_0_pipeline_run,NAME_PARSE_SUCCESS
147,2025-06-11T14:02:29.986815,NYC_GOID_000141,PrincipalOfficerFamilyName,,Cumbo,System_NameParseRule,Parsed from: 'Laurie Cumbo',v3_0_pipeline_run,NAME_PARSE_SUCCESS
148,2025-06-11T14:02:29.986882,NYC_GOID_000142,PrincipalOfficerFullName,,Thomas Foley,System_NameParseRule,Parsed from: 'Thomas Foley',v3_0_pipeline_run,NAME_PARSE_SUCCESS
149,2025-06-11T14:02:29.986913,NYC_GOID_000142,PrincipalOfficerGivenName,,Thomas,System_NameParseRule,Parsed from: 'Thomas Foley',v3_0_pipeline_run,NAME_PARSE_SUCCESS
150,2025-06-11T14:02:29.986941,NYC_GOID_000142,PrincipalOfficerFamilyName,,Foley,System_NameParseRule,Parsed from: 'Thomas Foley',v3_0_pipeline_run,NAME_PARSE_SUCCESS
151,2025-06-11T14:02:29.987026,NYC_GOID_000143,PrincipalOfficerFullName,,Melissa Aviles Ramos,System_NameParseRule,Parsed from: 'Melissa Aviles Ramos',v3_0_pipeline_run,NAME_PARSE_SUCCESS
152,2025-06-11T14:02:29.987057,NYC_GOID_000143,PrincipalOfficerGivenName,,Melissa,System_NameParseRule,Parsed from: 'Melissa Aviles Ramos',v3_0_pipeline_run,NAME_PARSE_SUCCESS
153,2025-06-11T14:02:29.987085,NYC_GOID_000143,PrincipalOfficerMiddleNameOrInitial,,Aviles,System_NameParseRule,Parsed from: 'Melissa Aviles Ramos',v3_0_pipeline_run,NAME_PARSE_SUCCESS
154,2025-06-11T14:02:29.987111,NYC_GOID_000143,PrincipalOfficerFamilyName,,Ramos,System_NameParseRule,Parsed from: 'Melissa Aviles Ramos',v3_0_pipeline_run,NAME_PARSE_SUCCESS
155,2025-06-11T14:02:29.987179,NYC_GOID_000144,PrincipalOfficerFullName,,Rohit Aggarwala,System_NameParseRule,Parsed from: 'Rohit Aggarwala',v3_0_pipeline_run,NAME_PARSE_SUCCESS
156,2025-06-11T14:02:29.987210,NYC_GOID_000144,PrincipalOfficerGivenName,,Rohit,System_NameParseRule,Parsed from: 'Rohit Aggarwala',v3_0_pipeline_run,NAME_PARSE_SUCCESS
157,2025-06-11T14:02:29.987237,NYC_GOID_000144,PrincipalOfficerFamilyName,,Aggarwala,System_NameParseRule,Parsed from: 'Rohit Aggarwala',v3_0_pipeline_run,NAME_PARSE_SUCCESS
158,2025-06-11T14:02:29.987304,NYC_GOID_000145,PrincipalOfficerFullName,,Preston Niblack,System_NameParseRule,Parsed from: 'Preston Niblack',v3_0_pipeline_run,NAME_PARSE_SUCCESS
159,2025-06-11T14:02:29.987336,NYC_GOID_000145,PrincipalOfficerGivenName,,Preston,System_NameParseRule,Parsed from: 'Preston Niblack',v3_0_pipeline_run,NAME_PARSE_SUCCESS
160,2025-06-11T14:02:29.987363,NYC_GOID_000145,PrincipalOfficerFamilyName,,Niblack,System_NameParseRule,Parsed from: 'Preston Niblack',v3_0_pipeline_run,NAME_PARSE_SUCCESS
161,2025-06-11T14:02:29.987429,NYC_GOID_000146,PrincipalOfficerFullName,,Michelle Morse,System_NameParseRule,Parsed from: 'Michelle Morse',v3_0_pipeline_run,NAME_PARSE_SUCCESS
162,2025-06-11T14:02:29.987460,NYC_GOID_000146,PrincipalOfficerGivenName,,Michelle,System_NameParseRule,Parsed from: 'Michelle Morse',v3_0_pipeline_run,NAME_PARSE_SUCCESS
163,2025-06-11T14:02:29.987486,NYC_GOID_000146,PrincipalOfficerFamilyName,,Morse,System_NameParseRule,Parsed from: 'Michelle Morse',v3_0_pipeline_run,NAME_PARSE_SUCCESS
164,2025-06-11T14:02:29.987571,NYC_GOID_000148,PrincipalOfficerFullName,,Jocelyn Strauber,System_NameParseRule,Parsed from: 'Jocelyn Strauber',v3_0_pipeline_run,NAME_PARSE_SUCCESS
165,2025-06-11T14:02:29.987602,NYC_GOID_000148,PrincipalOfficerGivenName,,Jocelyn,System_NameParseRule,Parsed from: 'Jocelyn Strauber',v3_0_pipeline_run,NAME_PARSE_SUCCESS
166,2025-06-11T14:02:29.987629,NYC_GOID_000148,PrincipalOfficerFamilyName,,Strauber,System_NameParseRule,Parsed from: 'Jocelyn Strauber',v3_0_pipeline_run,NAME_PARSE_SUCCESS
167,2025-06-11T14:02:29.987695,NYC_GOID_000149,PrincipalOfficerFullName,,Sue Donoghue,System_NameParseRule,Parsed from: 'Sue Donoghue',v3_0_pipeline_run,NAME_PARSE_SUCCESS
168,2025-06-11T14:02:29.987726,NYC_GOID_000149,PrincipalOfficerGivenName,,Sue,System_NameParseRule,Parsed from: 'Sue Donoghue',v3_0_pipeline_run,NAME_PARSE_SUCCESS
169,2025-06-11T14:02:29.987753,NYC_GOID_000149,PrincipalOfficerFamilyName,,Donoghue,System_NameParseRule,Parsed from: 'Sue Donoghue',v3_0_pipeline_run,NAME_PARSE_SUCCESS
170,2025-06-11T14:02:29.987819,NYC_GOID_000150,PrincipalOfficerFullName,,Juanita Holmes,System_NameParseRule,Parsed from: 'Juanita Holmes',v3_0_pipeline_run,NAME_PARSE_SUCCESS
171,2025-06-11T14:02:29.987849,NYC_GOID_000150,PrincipalOfficerGivenName,,Juanita,System_NameParseRule,Parsed from: 'Juanita Holmes',v3_0_pipeline_run,NAME_PARSE_SUCCESS
172,2025-06-11T14:02:29.987876,NYC_GOID_000150,PrincipalOfficerFamilyName,,Holmes,System_NameParseRule,Parsed from: 'Juanita Holmes',v3_0_pipeline_run,NAME_PARSE_SUCCESS
173,2025-06-11T14:02:29.987942,NYC_GOID_000151,PrincipalOfficerFullName,,Pauline Toole,System_NameParseRule,Parsed from: 'Pauline Toole',v3_0_pipeline_run,NAME_PARSE_SUCCESS
174,2025-06-11T14:02:29.987977,NYC_GOID_000151,PrincipalOfficerGivenName,,Pauline,System_NameParseRule,Parsed from: 'Pauline Toole',v3_0_pipeline_run,NAME_PARSE_SUCCESS
175,2025-06-11T14:02:29.988004,NYC_GOID_000151,PrincipalOfficerFamilyName,,Toole,System_NameParseRule,Parsed from: 'Pauline Toole',v3_0_pipeline_run,NAME_PARSE_SUCCESS
176,2025-06-11T14:02:29.988069,NYC_GOID_000152,PrincipalOfficerFullName,,Javier Lojan,System_NameParseRule,Parsed from: 'Javier Lojan',v3_0_pipeline_run,NAME_PARSE_SUCCESS
177,2025-06-11T14:02:29.988099,NYC_GOID_000152,PrincipalOfficerGivenName,,Javier,System_NameParseRule,Parsed from: 'Javier Lojan',v3_0_pipeline_run,NAME_PARSE_SUCCESS
178,2025-06-11T14:02:29.988126,NYC_GOID_000152,PrincipalOfficerFamilyName,,Lojan,System_NameParseRule,Parsed from: 'Javier Lojan',v3_0_pipeline_run,NAME_PARSE_SUCCESS
179,2025-06-11T14:02:29.988192,NYC_GOID_000153,PrincipalOfficerFullName,,Dynishal Gross,System_NameParseRule,Parsed from: 'Dynishal Gross',v3_0_pipeline_run,NAME_PARSE_SUCCESS
180,2025-06-11T14:02:29.988221,NYC_GOID_000153,PrincipalOfficerGivenName,,Dynishal,System_NameParseRule,Parsed from: 'Dynishal Gross',v3_0_pipeline_run,NAME_PARSE_SUCCESS
181,2025-06-11T14:02:29.988248,NYC_GOID_000153,PrincipalOfficerFamilyName,,Gross,System_NameParseRule,Parsed from: 'Dynishal Gross',v3_0_pipeline_run,NAME_PARSE_SUCCESS
182,2025-06-11T14:02:29.988314,NYC_GOID_000154,PrincipalOfficerFullName,,Molly Park,System_NameParseRule,Parsed from: 'Molly Park',v3_0_pipeline_run,NAME_PARSE_SUCCESS
183,2025-06-11T14:02:29.988341,NYC_GOID_000154,PrincipalOfficerGivenName,,Molly,System_NameParseRule,Parsed from: 'Molly Park',v3_0_pipeline_run,NAME_PARSE_SUCCESS
184,2025-06-11T14:02:29.988367,NYC_GOID_000154,PrincipalOfficerFamilyName,,Park,System_NameParseRule,Parsed from: 'Molly Park',v3_0_pipeline_run,NAME_PARSE_SUCCESS
185,2025-06-11T14:02:29.988434,NYC_GOID_000155,PrincipalOfficerFullName,,Joslyn Carter,System_NameParseRule,Parsed from: 'Joslyn Carter',v3_0_pipeline_run,NAME_PARSE_SUCCESS
186,2025-06-11T14:02:29.988464,NYC_GOID_000155,PrincipalOfficerGivenName,,Joslyn,System_NameParseRule,Parsed from: 'Joslyn Carter',v3_0_pipeline_run,NAME_PARSE_SUCCESS
187,2025-06-11T14:02:29.988490,NYC_GOID_000155,PrincipalOfficerFamilyName,,Carter,System_NameParseRule,Parsed from: 'Joslyn Carter',v3_0_pipeline_run,NAME_PARSE_SUCCESS
188,2025-06-11T14:02:29.988556,NYC_GOID_000156,PrincipalOfficerFullName,,Scott French,System_NameParseRule,Parsed from: 'Scott French',v3_0_pipeline_run,NAME_PARSE_SUCCESS
189,2025-06-11T14:02:29.988587,NYC_GOID_000156,PrincipalOfficerGivenName,,Scott,System_NameParseRule,Parsed from: 'Scott French',v3_0_pipeline_run,NAME_PARSE_SUCCESS
190,2025-06-11T14:02:29.988614,NYC_GOID_000156,PrincipalOfficerFamilyName,,French,System_NameParseRule,Parsed from: 'Scott French',v3_0_pipeline_run,NAME_PARSE_SUCCESS
191,2025-06-11T14:02:29.988680,NYC_GOID_000157,PrincipalOfficerFullName,,Ydanis Rodriguez,System_NameParseRule,Parsed from: 'Ydanis Rodriguez',v3_0_pipeline_run,NAME_PARSE_SUCCESS
192,2025-06-11T14:02:29.988711,NYC_GOID_000157,PrincipalOfficerGivenName,,Ydanis,System_NameParseRule,Parsed from: 'Ydanis Rodriguez',v3_0_pipeline_run,NAME_PARSE_SUCCESS
193,2025-06-11T14:02:29.988738,NYC_GOID_000157,PrincipalOfficerFamilyName,,Rodriguez,System_NameParseRule,Parsed from: 'Ydanis Rodriguez',v3_0_pipeline_run,NAME_PARSE_SUCCESS
194,2025-06-11T14:02:29.988803,NYC_GOID_000158,PrincipalOfficerFullName,,James Hendon,System_NameParseRule,Parsed from: 'James Hendon',v3_0_pipeline_run,NAME_PARSE_SUCCESS
195,2025-06-11T14:02:29.988832,NYC_GOID_000158,PrincipalOfficerGivenName,,James,System_NameParseRule,Parsed from: 'James Hendon',v3_0_pipeline_run,NAME_PARSE_SUCCESS
196,2025-06-11T14:02:29.988859,NYC_GOID_000158,PrincipalOfficerFamilyName,,Hendon,System_NameParseRule,Parsed from: 'James Hendon',v3_0_pipeline_run,NAME_PARSE_SUCCESS
197,2025-06-11T14:02:29.988924,NYC_GOID_000159,PrincipalOfficerFullName,,Keith Howard,System_NameParseRule,Parsed from: 'Keith Howard',v3_0_pipeline_run,NAME_PARSE_SUCCESS
198,2025-06-11T14:02:29.988951,NYC_GOID_000159,PrincipalOfficerGivenName,,Keith,System_NameParseRule,Parsed from: 'Keith Howard',v3_0_pipeline_run,NAME_PARSE_SUCCESS
199,2025-06-11T14:02:29.988977,NYC_GOID_000159,PrincipalOfficerFamilyName,,Howard,System_NameParseRule,Parsed from: 'Keith Howard',v3_0_pipeline_run,NAME_PARSE_SUCCESS
200,2025-06-11T14:02:29.989092,NYC_GOID_000161,PrincipalOfficerFullName,,Suzanne Miles-Gustave,System_NameParseRule,Parsed from: 'Suzanne Miles-Gustave',v3_0_pipeline_run,NAME_PARSE_SUCCESS
201,2025-06-11T14:02:29.989124,NYC_GOID_000161,PrincipalOfficerGivenName,,Suzanne,System_NameParseRule,Parsed from: 'Suzanne Miles-Gustave',v3_0_pipeline_run,NAME_PARSE_SUCCESS
202,2025-06-11T14:02:29.989151,NYC_GOID_000161,PrincipalOfficerFamilyName,,Miles-Gustave,System_NameParseRule,Parsed from: 'Suzanne Miles-Gustave',v3_0_pipeline_run,NAME_PARSE_SUCCESS
203,2025-06-11T14:02:29.989233,NYC_GOID_000162,PrincipalOfficerFullName,,Adolfo Carrión Jr.,System_NameParseRule,Parsed from: 'Adolfo Carrión Jr.',v3_0_pipeline_run,NAME_PARSE_SUCCESS
204,2025-06-11T14:02:29.989264,NYC_GOID_000162,PrincipalOfficerGivenName,,Adolfo,System_NameParseRule,Parsed from: 'Adolfo Carrión Jr.',v3_0_pipeline_run,NAME_PARSE_SUCCESS
205,2025-06-11T14:02:29.989292,NYC_GOID_000162,PrincipalOfficerFamilyName,,Carrión,System_NameParseRule,Parsed from: 'Adolfo Carrión Jr.',v3_0_pipeline_run,NAME_PARSE_SUCCESS
206,2025-06-11T14:02:29.989319,NYC_GOID_000162,PrincipalOfficerSuffix,,Jr.,System_NameParseRule,Parsed from: 'Adolfo Carrión Jr.',v3_0_pipeline_run,NAME_PARSE_SUCCESS
207,2025-06-11T14:02:29.989400,NYC_GOID_000163,PrincipalOfficerFullName,,Jeffrey D. Roth,System_NameParseRule,Parsed from: 'Jeffrey D. Roth',v3_0_pipeline_run,NAME_PARSE_SUCCESS
208,2025-06-11T14:02:29.989430,NYC_GOID_000163,PrincipalOfficerGivenName,,Jeffrey,System_NameParseRule,Parsed from: 'Jeffrey D. Roth',v3_0_pipeline_run,NAME_PARSE_SUCCESS
209,2025-06-11T14:02:29.989457,NYC_GOID_000163,PrincipalOfficerMiddleNameOrInitial,,D.,System_NameParseRule,Parsed from: 'Jeffrey D. Roth',v3_0_pipeline_run,NAME_PARSE_SUCCESS
210,2025-06-11T14:02:29.989483,NYC_GOID_000163,PrincipalOfficerFamilyName,,Roth,System_NameParseRule,Parsed from: 'Jeffrey D. Roth',v3_0_pipeline_run,NAME_PARSE_SUCCESS
211,2025-06-11T14:02:29.989549,NYC_GOID_000164,PrincipalOfficerFullName,,Kaz Daughtry,System_NameParseRule,Parsed from: 'Kaz Daughtry',v3_0_pipeline_run,NAME_PARSE_SUCCESS
212,2025-06-11T14:02:29.989580,NYC_GOID_000164,PrincipalOfficerGivenName,,Kaz,System_NameParseRule,Parsed from: 'Kaz Daughtry',v3_0_pipeline_run,NAME_PARSE_SUCCESS
213,2025-06-11T14:02:29.989607,NYC_GOID_000164,PrincipalOfficerFamilyName,,Daughtry,System_NameParseRule,Parsed from: 'Kaz Daughtry',v3_0_pipeline_run,NAME_PARSE_SUCCESS
214,2025-06-11T14:02:29.989674,NYC_GOID_000165,PrincipalOfficerFullName,,Ana Almanzar,System_NameParseRule,Parsed from: 'Ana Almanzar',v3_0_pipeline_run,NAME_PARSE_SUCCESS
215,2025-06-11T14:02:29.989704,NYC_GOID_000165,PrincipalOfficerGivenName,,Ana,System_NameParseRule,Parsed from: 'Ana Almanzar',v3_0_pipeline_run,NAME_PARSE_SUCCESS
216,2025-06-11T14:02:29.989732,NYC_GOID_000165,PrincipalOfficerFamilyName,,Almanzar,System_NameParseRule,Parsed from: 'Ana Almanzar',v3_0_pipeline_run,NAME_PARSE_SUCCESS
217,2025-06-11T14:02:29.989798,NYC_GOID_000166,PrincipalOfficerFullName,,Fabien Levy,System_NameParseRule,Parsed from: 'Fabien Levy',v3_0_pipeline_run,NAME_PARSE_SUCCESS
218,2025-06-11T14:02:29.989828,NYC_GOID_000166,PrincipalOfficerGivenName,,Fabien,System_NameParseRule,Parsed from: 'Fabien Levy',v3_0_pipeline_run,NAME_PARSE_SUCCESS
219,2025-06-11T14:02:29.989857,NYC_GOID_000166,PrincipalOfficerFamilyName,,Levy,System_NameParseRule,Parsed from: 'Fabien Levy',v3_0_pipeline_run,NAME_PARSE_SUCCESS
220,2025-06-11T14:02:29.989960,NYC_GOID_000168,PrincipalOfficerFullName,,Darcel D. Clark,System_NameParseRule,Parsed from: 'Darcel D. Clark',v3_0_pipeline_run,NAME_PARSE_SUCCESS
221,2025-06-11T14:02:29.989991,NYC_GOID_000168,PrincipalOfficerGivenName,,Darcel,System_NameParseRule,Parsed from: 'Darcel D. Clark',v3_0_pipeline_run,NAME_PARSE_SUCCESS
222,2025-06-11T14:02:29.990019,NYC_GOID_000168,PrincipalOfficerMiddleNameOrInitial,,D.,System_NameParseRule,Parsed from: 'Darcel D. Clark',v3_0_pipeline_run,NAME_PARSE_SUCCESS
223,2025-06-11T14:02:29.990045,NYC_GOID_000168,PrincipalOfficerFamilyName,,Clark,System_NameParseRule,Parsed from: 'Darcel D. Clark',v3_0_pipeline_run,NAME_PARSE_SUCCESS
224,2025-06-11T14:02:29.990146,NYC_GOID_000171,PrincipalOfficerFullName,,Melinda Katz,System_NameParseRule,Parsed from: 'Melinda Katz',v3_0_pipeline_run,NAME_PARSE_SUCCESS
